text,label,label_text,index
"I thought it would be a little thicker, but nonetheless, it works great.",0,not-counterfactual,3980
"If I could hold the suction, this product would be a 5-star perfection.",1,counterfactual,837
I don't like the fact that they don't really make any of these to fit a business card unless there are huge margins on the edges but since I make my own I won't ding it a star for this.,0,not-counterfactual,4624
I ended up cutting it in pieces and trying to cover all pattern with this mosaic.,0,not-counterfactual,4656
The writing is juvenile and the story line is just plain stupid.,0,not-counterfactual,2533
"It was a fast read, and I had trouble putting it down.",0,not-counterfactual,832
This is a comfortable style with stretch that should accommodate a range of sizes.,0,not-counterfactual,579
This book will have you on the edge of your seat until you find out if one might die.,0,not-counterfactual,2308
I bought this as a gift for someone and haven't heard anything bad about it so I take it that is was well worth the try.,0,not-counterfactual,230
"I like Cambria Hebert's books because they are romance-lite (meaning that the H&h fall for each other fast, there is no major complicated plot, the book ends with a HEA/no cliffhanger, and it's predictable enough that I am relaxed reading, not biting my nails frantically turning the pages-- oh, and there is some steam in the bedroom.",0,not-counterfactual,1445
Couldn't get very far for what I can only describe as poor writing skills.,0,not-counterfactual,1064
A true travelogue with a voice of its own.,0,not-counterfactual,20
You need to buy 3 sizes larger than your regular size to get the right fit.,0,not-counterfactual,4866
So far seems great haven't washed it yet hopefully it's finally a quality sweatshirt!!!!!!,0,not-counterfactual,1136
"The phono to headphone cable was missing, but I had one at the house.",0,not-counterfactual,997
"They trashy, sexism that they wrote of doesn't play now.",0,not-counterfactual,322
"I USUALLY READ ALL THE REVIEWS BEFORE MAKING MY PURCHASE--IE AMAZON REVIEWS AND CNET, AS WELL AS CONSUMER REPORTS.",0,not-counterfactual,1068
I have been looking everywhere for a solid color comforter.,0,not-counterfactual,3853
But I was pleased on how well it fit.,0,not-counterfactual,3237
I like everything about it except the anti-christ symbol so I will probably just throw that one out.,0,not-counterfactual,3985
"Actually, my biggest fear was that it would be very low quality and fall apart.",0,not-counterfactual,2911
Bought for my son as a joke but I hope he gets the hint.,0,not-counterfactual,3647
When it's not I shorten the dummy and use the floor to keep it even.,0,not-counterfactual,2637
"The lock was broken when I got it, and the fake leather was torn in two places on the lid.",0,not-counterfactual,857
I only wish that the embroidery was on all four of the cloths.,1,counterfactual,1139
I'm going to be returning it since it doesn't do what I want a case to do.,0,not-counterfactual,2372
"Gives some insight into his character and why he is the way he is when we find him in the story, DIVERGENT, but you can figure this out by yourself without reading the FOUR series.",0,not-counterfactual,208
We purchased this item to complete a project in our home.,0,not-counterfactual,3699
"""This Extra Plush Bamboo Fitted Mattress Topper is plush and comfy and just what I wanted to cool down my memory foam 4\ topper that i sleep on.""""""",0,not-counterfactual,4044
The characters are great and interesting and intriguing... the whole dominate alpha male was a great storyline.,0,not-counterfactual,841
You can still refer to any subject at any time.,0,not-counterfactual,2929
Wish they would make in a straight leg style.,0,not-counterfactual,1340
So if you're serious about surround effects this is not the audio solution for you.,0,not-counterfactual,1326
"This cap eliminates the burning sensation I otherwise get if I do not wear a cap, yet it is very light weight.",0,not-counterfactual,2044
I felt like the shorts would have benefited from a little more in-depth exploration of the ideas rather than taking the easy funny and some positively went straight over my head as to why they were included.,1,counterfactual,1631
"The shelves abut to the back of the closet, so I don't have the problem of shoes falling off the back.",0,not-counterfactual,569
"Normally, I would have to use the spray to get rid of stubborn wrinkles.",0,not-counterfactual,2796
"So buyers, think carefully, 8 dollars for just one tool doesn't seem worth it to me.",0,not-counterfactual,53
It unfortunately doesn't fit in our sink so I've been forced to use a funnel.,0,not-counterfactual,1889
"I could not put it down...Was up until 730a this morning finishing it..... it has lots of action, intrigue, who done it's, and a surprise or two.",0,not-counterfactual,4627
I was wanting more when I turned the last page.,0,not-counterfactual,2171
"I would be VERY hesitant, however, to regularly submerge this thing.",0,not-counterfactual,3740
"""Not really... but I wanted to try out the touch/click \\\\\squircle\\\\\"""" before the new Zune games were launched.""""""",0,not-counterfactual,1323
"Not great, even the little bag is trashy looking.",0,not-counterfactual,3221
This design was the only item that stuck out and seemed viable.,0,not-counterfactual,1151
I wish it were a little shorter since she is too little to reach inside...I have to turn it on its side for her to get her toys.,1,counterfactual,4298
"However, the sleeves are too tight at the upper arm portion.",0,not-counterfactual,4937
I wish we were able to use the speakers without the amp but that's not the case.,1,counterfactual,4964
"Excellent quality, beautiful design and detail, the size was the correct compared with other products that the size doesn't match with the label,  after the first wash no damage to the design",0,not-counterfactual,3836
"While I should have ordered more (and do not subtract from the rating for this, as it is my fault), it did not seem to give a sufficiently thick finish to last, especially with cleanup.",1,counterfactual,258
